ticker,call_date,maec_folder,text_path,reporting_period_end_q,reporting_period_end_a,reporting_period_end,q_consensus_statpers,q_consensus_n_analysts,q_consensus_eps_mean,q_consensus_eps_median,q_consensus_eps_stdev,q_consensus_eps_high,q_consensus_eps_low,q_actual_eps,q_actual_announcement_date,a_consensus_statpers,a_consensus_n_analysts,a_consensus_eps_mean,a_consensus_eps_median,a_consensus_eps_stdev,a_consensus_eps_high,a_consensus_eps_low,a_actual_eps,a_actual_announcement_date,reporting_fy_int,current_fy_label,next_fy_label,cur_guidance_ebitda,cur_guidance_eps_excl,cur_guidance_eps_excl_high,cur_guidance_eps_excl_low,cur_guidance_revenue,cur_guidance_revenue_high,cur_guidance_revenue_low,next_guidance_ebitda,next_guidance_eps_excl,next_guidance_eps_excl_high,next_guidance_eps_excl_low,next_guidance_revenue,next_guidance_revenue_high,next_guidance_revenue_low,guidance_eps_midpoint,qtr_surprise_vs_consensus,qtr_beat_consensus,ann_surprise_vs_consensus,ann_beat_consensus,ann_surprise_vs_guidance,ann_beat_guidance_midpoint,annual_actual_in_guidance_range
ACXM,2015-08-05,20150805_ACXM,raw_data/transcripts/maec/MAEC_Dataset/20150805_ACXM/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
ADBE,2015-12-10,20151210_ADBE,raw_data/transcripts/maec/MAEC_Dataset/20151210_ADBE/text.txt,2015-11-30,2015-11-30,2015-11-30,2015-11-19,24.0,0.6,0.6,0.01,0.62,0.58,0.62,2015-12-10,2015-11-19,26.0,2.06,2.06,0.02,2.09,2.03,2.08,2015-12-10,2015.0,FY2015,FY2016,,2.05,2.05,2.05,4845.0,4845.0,4845.0,,2.97,3.0,2.94,5825.0,5850.0,5800.0,2.05,0.020000000000000018,True,0.020000000000000018,True,0.03000000000000025,True,False
ADBE,2016-09-20,20160920_ADBE,raw_data/transcripts/maec/MAEC_Dataset/20160920_ADBE/text.txt,2016-08-31,2015-11-30,2016-08-31,2016-09-15,25.0,0.72,0.72,0.02,0.76,0.69,0.75,2016-09-20,2015-11-19,26.0,2.06,2.06,0.02,2.09,2.03,2.08,2015-12-10,2015.0,FY2015,FY2016,,2.05,2.05,2.05,4845.0,4845.0,4845.0,,2.97,3.0,2.94,5825.0,5850.0,5800.0,2.05,0.030000000000000027,True,0.020000000000000018,True,0.03000000000000025,True,False
ADBE,2017-03-16,20170316_ADBE,raw_data/transcripts/maec/MAEC_Dataset/20170316_ADBE/text.txt,2017-02-28,2016-11-30,2017-02-28,2017-02-16,22.0,0.87,0.87,0.01,0.89,0.85,0.94,2017-03-16,2016-11-17,28.0,2.98,2.98,0.01,3.0,2.95,3.01,2016-12-15,2016.0,FY2016,FY2017,,2.97,3.0,2.94,5825.0,5850.0,5800.0,,,,,,,,2.9699999999999998,0.06999999999999995,True,0.029999999999999805,True,0.040000000000000036,True,False
ADC,2016-04-26,20160426_ADC,raw_data/transcripts/maec/MAEC_Dataset/20160426_ADC/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,3.0,0.43,0.44,0.03,0.45,0.4,0.36,2016-04-25,2016-02-18,4.0,2.03,2.03,0.05,2.08,1.97,2.16,2016-03-03,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,-0.07,False,0.13000000000000034,True,,,
ADI,2015-08-18,20150818_ADI,raw_data/transcripts/maec/MAEC_Dataset/20150818_ADI/text.txt,2015-07-31,2014-10-31,2015-07-31,2015-07-16,25.0,0.74,0.74,0.01,0.78,0.72,0.77,2015-08-18,2014-11-20,19.0,2.38,2.38,0.02,2.4,2.32,2.39,2014-11-25,2014.0,FY2014,FY2015,,2.3865,2.3865,2.3865,2844.38412,2844.38412,2844.38412,,,,,,,,2.3865,0.030000000000000027,True,0.010000000000000231,True,0.0035000000000002807,True,False
ADI,2016-05-18,20160518_ADI,raw_data/transcripts/maec/MAEC_Dataset/20160518_ADI/text.txt,2016-04-30,2015-10-31,2016-04-30,2016-04-14,25.0,0.62,0.62,0.01,0.64,0.62,0.64,2016-05-18,2015-11-19,27.0,2.96,2.96,0.01,2.99,2.94,3.17,2015-11-24,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.020000000000000018,True,0.20999999999999996,True,,,
ADI,2017-02-15,20170215_ADI,raw_data/transcripts/maec/MAEC_Dataset/20170215_ADI/text.txt,2017-01-31,2016-10-31,2017-01-31,2017-01-19,23.0,0.74,0.73,0.02,0.77,0.68,0.94,2017-02-15,2016-11-17,25.0,2.92,2.91,0.02,2.96,2.89,3.07,2016-11-22,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,0.19999999999999996,True,0.1499999999999999,True,,,
ADI,2017-05-31,20170531_ADI,raw_data/transcripts/maec/MAEC_Dataset/20170531_ADI/text.txt,2017-04-30,2016-10-31,2017-04-30,2017-05-18,13.0,0.84,0.83,0.03,0.91,0.78,1.03,2017-05-31,2016-11-17,25.0,2.92,2.91,0.02,2.96,2.89,3.07,2016-11-22,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,0.19000000000000006,True,0.1499999999999999,True,,,
ADI,2018-05-30,20180530_ADI,raw_data/transcripts/maec/MAEC_Dataset/20180530_ADI/text.txt,2018-04-30,2017-10-31,2018-04-30,2018-05-17,23.0,1.38,1.37,0.02,1.44,1.35,1.45,2018-05-30,2017-11-16,25.0,4.54,4.63,0.41,4.73,2.58,4.72,2017-11-21,2017.0,FY2017,FY2018,,,,,,,,,,,,,,,,0.07000000000000006,True,0.17999999999999972,True,,,
ADM,2016-08-02,20160802_ADM,raw_data/transcripts/maec/MAEC_Dataset/20160802_ADM/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,11.0,0.46,0.45,0.04,0.54,0.41,0.41,2016-08-02,2016-01-14,12.0,2.69,2.68,0.07,2.8,2.57,2.6,2016-02-02,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,-0.050000000000000044,False,-0.08999999999999986,False,,,
ADM,2017-02-07,20170207_ADM,raw_data/transcripts/maec/MAEC_Dataset/20170207_ADM/text.txt,2016-12-31,2016-12-31,2016-12-31,2017-01-19,13.0,0.8,0.78,0.06,0.91,0.73,0.75,2017-02-07,2017-01-19,9.0,2.24,2.23,0.05,2.31,2.16,2.16,2017-02-07,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,-0.050000000000000044,False,-0.08000000000000007,False,,,
ADM,2017-05-02,20170502_ADM,raw_data/transcripts/maec/MAEC_Dataset/20170502_ADM/text.txt,2017-03-31,2016-12-31,2017-03-31,2017-04-20,13.0,0.62,0.62,0.04,0.7,0.56,0.6,2017-05-02,2017-01-19,9.0,2.24,2.23,0.05,2.31,2.16,2.16,2017-02-07,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,-0.020000000000000018,False,-0.08000000000000007,False,,,
ADM,2017-08-01,20170801_ADM,raw_data/transcripts/maec/MAEC_Dataset/20170801_ADM/text.txt,2017-06-30,2016-12-31,2017-06-30,2017-07-20,12.0,0.53,0.52,0.05,0.62,0.48,0.57,2017-08-01,2017-01-19,9.0,2.24,2.23,0.05,2.31,2.16,2.16,2017-02-07,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,0.039999999999999925,True,-0.08000000000000007,False,,,
ADM,2017-10-31,20171031_ADM,raw_data/transcripts/maec/MAEC_Dataset/20171031_ADM/text.txt,2017-09-30,2016-12-31,2017-09-30,2017-10-19,13.0,0.57,0.57,0.05,0.66,0.47,0.45,2017-10-31,2017-01-19,9.0,2.24,2.23,0.05,2.31,2.16,2.16,2017-02-07,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,-0.11999999999999994,False,-0.08000000000000007,False,,,
ADP,2015-07-30,20150730_ADP,raw_data/transcripts/maec/MAEC_Dataset/20150730_ADP/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
ADP,2015-10-28,20151028_ADP,raw_data/transcripts/maec/MAEC_Dataset/20151028_ADP/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
ADP,2017-02-01,20170201_ADP,raw_data/transcripts/maec/MAEC_Dataset/20170201_ADP/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
ADP,2017-05-03,20170503_ADP,raw_data/transcripts/maec/MAEC_Dataset/20170503_ADP/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
ADP,2017-11-02,20171102_ADP,raw_data/transcripts/maec/MAEC_Dataset/20171102_ADP/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
ADS,2016-01-28,20160128_ADS,raw_data/transcripts/maec/MAEC_Dataset/20160128_ADS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
ADS,2017-01-26,20170126_ADS,raw_data/transcripts/maec/MAEC_Dataset/20170126_ADS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
ADS,2017-04-20,20170420_ADS,raw_data/transcripts/maec/MAEC_Dataset/20170420_ADS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
ADS,2017-10-19,20171019_ADS,raw_data/transcripts/maec/MAEC_Dataset/20171019_ADS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
ADSK,2015-02-26,20150226_ADSK,raw_data/transcripts/maec/MAEC_Dataset/20150226_ADSK/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
ADSK,2017-03-02,20170302_ADSK,raw_data/transcripts/maec/MAEC_Dataset/20170302_ADSK/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AEE,2016-05-11,20160511_AEE,raw_data/transcripts/maec/MAEC_Dataset/20160511_AEE/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AEE,2017-02-16,20170216_AEE,raw_data/transcripts/maec/MAEC_Dataset/20170216_AEE/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AEGN,2016-08-02,20160802_AEGN,raw_data/transcripts/maec/MAEC_Dataset/20160802_AEGN/text.txt,,2015-12-31,,,,,,,,,,,2016-02-18,1.0,0.11,0.11,,0.11,0.11,0.26,2016-02-19,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,,,0.15000000000000002,True,,,
AEGN,2017-03-01,20170301_AEGN,raw_data/transcripts/maec/MAEC_Dataset/20170301_AEGN/text.txt,,2016-12-31,,,,,,,,,,,2017-02-16,2.0,0.36,0.36,0.24,0.53,0.19,0.8,2017-02-17,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,,,0.44000000000000006,True,,,
AEGN,2017-05-03,20170503_AEGN,raw_data/transcripts/maec/MAEC_Dataset/20170503_AEGN/text.txt,,2016-12-31,,,,,,,,,,,2017-02-16,2.0,0.36,0.36,0.24,0.53,0.19,0.8,2017-02-17,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,,,0.44000000000000006,True,,,
AEGN,2018-05-03,20180503_AEGN,raw_data/transcripts/maec/MAEC_Dataset/20180503_AEGN/text.txt,,2017-12-31,,,,,,,,,,,2018-02-15,2.0,0.79,0.79,0.52,1.16,0.43,0.85,2018-02-15,2017.0,FY2017,FY2018,,,,,,,,,,,,,,,,,,0.05999999999999994,True,,,
AEIS,2016-05-03,20160503_AEIS,raw_data/transcripts/maec/MAEC_Dataset/20160503_AEIS/text.txt,2016-03-31,2015-12-31,2016-03-31,2016-04-14,5.0,0.48,0.48,0.02,0.51,0.46,0.56,2016-05-02,2016-01-14,5.0,1.78,1.78,0.03,1.82,1.75,2.17,2016-02-01,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.08000000000000007,True,0.3899999999999999,True,,,
AEL,2016-08-04,20160804_AEL,raw_data/transcripts/maec/MAEC_Dataset/20160804_AEL/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,29.0,-23.16,-23.5,3.11,-18.0,-29.0,-17.5,2016-08-02,2016-01-14,17.0,-23.19,-18.5,15.68,-2.0,-56.5,-15.0,2016-02-16,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,5.66,True,8.190000000000001,True,,,
AEL,2017-02-09,20170209_AEL,raw_data/transcripts/maec/MAEC_Dataset/20170209_AEL/text.txt,2016-12-31,2016-12-31,2016-12-31,2017-01-19,28.0,-16.66,-17.0,1.78,-12.5,-20.0,-15.0,2017-02-22,2017-01-19,23.0,-67.14,-62.9,10.48,-58.0,-105.5,-60.0,2017-02-22,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,1.6600000000000001,True,7.140000000000001,True,,,
AEL,2017-11-07,20171107_AEL,raw_data/transcripts/maec/MAEC_Dataset/20171107_AEL/text.txt,2017-09-30,2016-12-31,2017-09-30,2017-10-19,26.0,-16.76,-17.0,1.88,-12.0,-20.0,-21.0,2017-10-24,2017-02-16,23.0,-67.53,-63.5,10.71,-58.0,-105.5,-60.0,2017-02-22,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,-4.239999999999998,False,7.530000000000001,True,,,
AEO,2016-03-02,20160302_AEO,raw_data/transcripts/maec/MAEC_Dataset/20160302_AEO/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AEO,2016-05-18,20160518_AEO,raw_data/transcripts/maec/MAEC_Dataset/20160518_AEO/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AEO,2016-08-17,20160817_AEO,raw_data/transcripts/maec/MAEC_Dataset/20160817_AEO/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AEO,2017-03-01,20170301_AEO,raw_data/transcripts/maec/MAEC_Dataset/20170301_AEO/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AEP,2016-07-28,20160728_AEP,raw_data/transcripts/maec/MAEC_Dataset/20160728_AEP/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,12.0,0.88,0.88,0.05,0.98,0.78,0.95,2016-07-28,2016-01-14,24.0,3.73,3.72,0.03,3.82,3.69,3.69,2016-01-28,2015.0,FY2015,FY2016,,3.72,3.77,3.67,,,,,3.8,3.85,3.75,,,,3.7199999999999998,0.06999999999999995,True,-0.040000000000000036,False,-0.029999999999999805,False,True
AES,2015-11-05,20151105_AES,raw_data/transcripts/maec/MAEC_Dataset/20151105_AES/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AES,2017-02-27,20170227_AES,raw_data/transcripts/maec/MAEC_Dataset/20170227_AES/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AES,2017-05-08,20170508_AES,raw_data/transcripts/maec/MAEC_Dataset/20170508_AES/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AET,2015-04-28,20150428_AET,raw_data/transcripts/maec/MAEC_Dataset/20150428_AET/text.txt,2015-03-31,2014-12-31,2015-03-31,2015-04-16,19.0,1.95,1.94,0.06,2.13,1.87,2.39,2015-04-28,2015-01-15,21.0,6.68,6.7,0.04,6.75,6.55,6.7,2015-02-03,2014.0,FY2014,FY2015,,,,,,,,,,,,,,,,0.44000000000000017,True,0.020000000000000462,True,,,
AET,2016-02-01,20160201_AET,raw_data/transcripts/maec/MAEC_Dataset/20160201_AET/text.txt,2015-12-31,2015-12-31,2015-12-31,2016-01-14,20.0,1.21,1.21,0.04,1.32,1.16,1.37,2016-02-01,2016-01-14,22.0,7.54,7.55,0.03,7.6,7.5,7.71,2016-02-01,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,0.16000000000000014,True,0.16999999999999993,True,,,
AET,2017-01-31,20170131_AET,raw_data/transcripts/maec/MAEC_Dataset/20170131_AET/text.txt,2016-12-31,2016-12-31,2016-12-31,2017-01-19,17.0,1.44,1.43,0.02,1.47,1.4,1.63,2017-01-31,2017-01-19,18.0,8.02,8.02,0.02,8.05,8.0,8.23,2017-01-31,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,0.18999999999999995,True,0.21000000000000085,True,,,
AET,2017-05-02,20170502_AET,raw_data/transcripts/maec/MAEC_Dataset/20170502_AET/text.txt,2017-03-31,2016-12-31,2017-03-31,2017-04-20,16.0,2.37,2.36,0.09,2.6,2.14,2.71,2017-05-02,2017-01-19,18.0,8.02,8.02,0.02,8.05,8.0,8.23,2017-01-31,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,0.33999999999999986,True,0.21000000000000085,True,,,
AFG,2017-02-02,20170202_AFG,raw_data/transcripts/maec/MAEC_Dataset/20170202_AFG/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AFG,2018-05-03,20180503_AFG,raw_data/transcripts/maec/MAEC_Dataset/20180503_AFG/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AGCO,2015-07-28,20150728_AGCO,raw_data/transcripts/maec/MAEC_Dataset/20150728_AGCO/text.txt,2015-06-30,2014-12-31,2015-06-30,2015-07-16,15.0,1.01,1.0,0.07,1.1,0.89,1.25,2015-07-28,2015-01-15,13.0,4.17,4.2,0.1,4.31,3.88,4.7,2015-02-03,2014.0,FY2014,FY2015,,,,,9600.0,9700.0,9500.0,,3.2,3.2,3.2,7550.0,7600.0,7500.0,,0.24,True,0.5300000000000002,True,,,
AGCO,2016-02-02,20160202_AGCO,raw_data/transcripts/maec/MAEC_Dataset/20160202_AGCO/text.txt,2015-12-31,2015-12-31,2015-12-31,2016-01-14,15.0,0.77,0.78,0.06,0.9,0.65,0.8,2016-02-02,2016-01-14,15.0,3.21,3.2,0.06,3.35,3.1,3.24,2016-02-02,2015.0,FY2015,FY2016,,3.2,3.2,3.2,7550.0,7600.0,7500.0,,2.3,2.3,2.3,7200.0,7200.0,7200.0,3.2,0.030000000000000027,True,0.03000000000000025,True,0.040000000000000036,True,False
AGCO,2016-08-04,20160804_AGCO,raw_data/transcripts/maec/MAEC_Dataset/20160804_AGCO/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,15.0,0.92,0.93,0.04,0.98,0.82,1.02,2016-08-04,2016-01-14,15.0,3.21,3.2,0.06,3.35,3.1,3.24,2016-02-02,2015.0,FY2015,FY2016,,3.2,3.2,3.2,7550.0,7600.0,7500.0,,2.3,2.3,2.3,7200.0,7200.0,7200.0,3.2,0.09999999999999998,True,0.03000000000000025,True,0.040000000000000036,True,False
AGCO,2016-10-26,20161026_AGCO,raw_data/transcripts/maec/MAEC_Dataset/20161026_AGCO/text.txt,2016-09-30,2015-12-31,2016-09-30,2016-10-20,16.0,0.36,0.36,0.03,0.4,0.3,0.51,2016-10-26,2016-01-14,15.0,3.21,3.2,0.06,3.35,3.1,3.24,2016-02-02,2015.0,FY2015,FY2016,,3.2,3.2,3.2,7550.0,7600.0,7500.0,,2.3,2.3,2.3,7200.0,7200.0,7200.0,3.2,0.15000000000000002,True,0.03000000000000025,True,0.040000000000000036,True,False
AGN,2015-08-06,20150806_AGN,raw_data/transcripts/maec/MAEC_Dataset/20150806_AGN/text.txt,2015-06-30,2014-12-31,2015-06-30,2015-02-19,7.0,2.18,2.14,0.09,2.33,2.07,,,2015-01-15,25.0,6.3,6.3,0.03,6.4,6.23,6.65,2015-02-04,2014.0,FY2014,FY2015,,,,,,,,,,,,,,,,,,0.35000000000000053,True,,,
AGN,2016-02-22,20160222_AGN,raw_data/transcripts/maec/MAEC_Dataset/20160222_AGN/text.txt,2015-12-31,2015-12-31,2015-12-31,2015-02-19,6.0,2.49,2.5,0.15,2.7,2.32,,,2015-02-19,12.0,8.71,8.74,0.23,9.1,8.33,,,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,,,,,,,
AGN,2016-05-10,20160510_AGN,raw_data/transcripts/maec/MAEC_Dataset/20160510_AGN/text.txt,,2015-12-31,,,,,,,,,,,2015-02-19,12.0,8.71,8.74,0.23,9.1,8.33,,,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,,,,,,,
AGYS,2015-11-04,20151104_AGYS,raw_data/transcripts/maec/MAEC_Dataset/20151104_AGYS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AGYS,2017-02-09,20170209_AGYS,raw_data/transcripts/maec/MAEC_Dataset/20170209_AGYS/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AHH,2016-08-02,20160802_AHH,raw_data/transcripts/maec/MAEC_Dataset/20160802_AHH/text.txt,2016-06-30,2015-12-31,2016-06-30,2016-07-14,3.0,-0.05,-0.05,0.01,-0.05,-0.06,-0.24,2016-08-04,2016-02-18,3.0,0.08,0.08,0.06,0.14,0.02,0.08,2016-03-10,2015.0,FY2015,FY2016,,,,,,,,,,,,,,,,-0.19,False,0.0,False,,,
AHL,2016-04-22,20160422_AHL,raw_data/transcripts/maec/MAEC_Dataset/20160422_AHL/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AHL,2016-07-28,20160728_AHL,raw_data/transcripts/maec/MAEC_Dataset/20160728_AHL/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AHL,2016-10-27,20161027_AHL,raw_data/transcripts/maec/MAEC_Dataset/20161027_AHL/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AHL,2017-02-09,20170209_AHL,raw_data/transcripts/maec/MAEC_Dataset/20170209_AHL/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AHL,2017-07-27,20170727_AHL,raw_data/transcripts/maec/MAEC_Dataset/20170727_AHL/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AHL,2018-05-03,20180503_AHL,raw_data/transcripts/maec/MAEC_Dataset/20180503_AHL/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AIN,2016-05-03,20160503_AIN,raw_data/transcripts/maec/MAEC_Dataset/20160503_AIN/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AIR,2015-07-14,20150714_AIR,raw_data/transcripts/maec/MAEC_Dataset/20150714_AIR/text.txt,2015-05-31,2015-05-31,2015-05-31,2015-06-18,3.0,0.2,0.18,0.07,0.28,0.15,1.53,2015-07-13,2015-06-18,1.0,1.17,1.17,,1.17,1.17,2.76,2015-07-13,2015.0,FY2015,FY2016,,,,,2025.0,2050.0,2000.0,,,,,,,,,1.33,True,1.5899999999999999,True,,,
AIR,2015-09-24,20150924_AIR,raw_data/transcripts/maec/MAEC_Dataset/20150924_AIR/text.txt,2015-08-31,2015-05-31,2015-08-31,2015-09-17,4.0,0.23,0.22,0.06,0.31,0.17,0.28,2015-09-24,2015-06-18,1.0,1.17,1.17,,1.17,1.17,2.76,2015-07-13,2015.0,FY2015,FY2016,,,,,2025.0,2050.0,2000.0,,,,,,,,,0.05000000000000002,True,1.5899999999999999,True,,,
AIR,2016-09-22,20160922_AIR,raw_data/transcripts/maec/MAEC_Dataset/20160922_AIR/text.txt,2016-08-31,2016-05-31,2016-08-31,2016-09-15,3.0,0.26,0.25,0.02,0.28,0.24,0.29,2016-09-22,2016-06-16,2.0,1.27,1.27,0.11,1.34,1.19,1.13,2016-07-12,2016.0,FY2016,FY2017,,,,,,,,,1.35,1.4,1.3,1750.0,1800.0,1700.0,,0.02999999999999997,True,-0.14000000000000012,False,,,
AIR,2017-03-21,20170321_AIR,raw_data/transcripts/maec/MAEC_Dataset/20170321_AIR/text.txt,2017-02-28,2016-05-31,2017-02-28,2017-03-16,3.0,0.36,0.36,0.01,0.38,0.35,0.39,2017-03-21,2016-06-16,2.0,1.27,1.27,0.11,1.34,1.19,1.13,2016-07-12,2016.0,FY2016,FY2017,,,,,,,,,1.35,1.4,1.3,1750.0,1800.0,1700.0,,0.030000000000000027,True,-0.14000000000000012,False,,,
AIR,2017-07-11,20170711_AIR,raw_data/transcripts/maec/MAEC_Dataset/20170711_AIR/text.txt,2017-05-31,2017-05-31,2017-05-31,2017-06-15,4.0,0.43,0.42,0.01,0.44,0.42,0.5,2017-07-11,2017-06-15,5.0,1.46,1.45,0.01,1.47,1.45,1.52,2017-07-11,2017.0,FY2017,FY2018,,1.35,1.4,1.3,1750.0,1800.0,1700.0,,,,,,,,1.35,0.07,True,0.06000000000000005,True,0.16999999999999993,True,False
AIT,2015-10-28,20151028_AIT,raw_data/transcripts/maec/MAEC_Dataset/20151028_AIT/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AIT,2018-04-26,20180426_AIT,raw_data/transcripts/maec/MAEC_Dataset/20180426_AIT/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AIV,2017-02-03,20170203_AIV,raw_data/transcripts/maec/MAEC_Dataset/20170203_AIV/text.txt,2016-12-31,2016-12-31,2016-12-31,2017-01-19,5.0,0.22,0.25,0.09,0.32,0.09,1.037,2017-02-02,2017-01-19,5.0,1.87,1.89,0.09,1.97,1.74,2.6883,2017-02-02,2016.0,FY2016,FY2017,,,,,,,,,,,,,,,,0.817,True,0.8182999999999998,True,,,
AIV,2018-05-08,20180508_AIV,raw_data/transcripts/maec/MAEC_Dataset/20180508_AIV/text.txt,2018-03-31,2017-12-31,2018-03-31,2018-04-19,3.0,0.04,0.05,0.03,0.06,0.01,0.5236,2018-05-07,2018-01-18,2.0,0.38,0.38,0.04,0.4,0.35,2.205,2018-02-01,2017.0,FY2017,FY2018,,,,,,,,,,,,,,,,0.4836,True,1.8250000000000002,True,,,
AJG,2016-04-29,20160429_AJG,raw_data/transcripts/maec/MAEC_Dataset/20160429_AJG/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
AJG,2016-07-29,20160729_AJG,raw_data/transcripts/maec/MAEC_Dataset/20160729_AJG/text.txt,,,,,,,,,,,,,,,,,,,,,,,FY<NA>,FY<NA>,,,,,,,,,,,,,,,,,,,,,,
